MAKER,MODEL,MODELYEAR,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS,FUEL_TYPE,DATE_REG,TYPE,COLOUR,STATE
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-11,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,GREY,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,BLUE,NEGERI SEMBILAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-12,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-13,MOTOKAR,BLUE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-13,MOTOKAR,WHITE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-13,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-13,MOTOKAR,RED,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,BLACK,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-14,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,BLUE,NEGERI SEMBILAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,GREY,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,BLACK,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,RED,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-17,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,BLACK,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,BLUE,PERLIS
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,RED,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-18,MOTOKAR,WHITE,PERAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,BLUE,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-19,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,BLACK,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-20,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,BLACK,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,GREY,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-21,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-23,MOTOKAR,BLACK,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-24,MOTOKAR,BLUE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-24,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-24,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-24,MOTOKAR,BLUE,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-24,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,GREY,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,WHITE,PERAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,BLUE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,WHITE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,WHITE,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,GREY,MELAKA
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-25,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,PERLIS
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLACK,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,GREY,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,BLUE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-26,MOTOKAR,RED,PERAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLUE,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLACK,PERAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,MELAKA
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLACK,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,GREY,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,WHITE,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-27,MOTOKAR,RED,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,GREY,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLUE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLACK,NEGERI SEMBILAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,SABAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,WHITE,PERAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLUE,NEGERI SEMBILAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,RED,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,RED,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-02-28,MOTOKAR,BLACK,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-02,MOTOKAR,BLUE,TERENGGANU
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-03,MOTOKAR,BLUE,TERENGGANU
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-03,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-04,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-05,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-05,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-05,MOTOKAR,BLUE,MELAKA
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-05,MOTOKAR,BLACK,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-05,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,BLACK,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,BLUE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,YELLOW,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,BLACK,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-06,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-07,MOTOKAR,BLACK,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-07,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-07,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-07,MOTOKAR,GREY,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-07,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-09,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,BLACK,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,WHITE,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,RED,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-10,MOTOKAR,BLUE,MELAKA
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-11,MOTOKAR,WHITE,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-11,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-11,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,BLACK,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,RED,KEDAH
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,BLACK,PAHANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,WHITE,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,BLACK,KELANTAN
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,RED,SARAWAK
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,WHITE,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-12,MOTOKAR,GREY,JOHOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-13,MOTOKAR,GREY,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-13,MOTOKAR,WHITE,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-13,MOTOKAR,BLACK,SELANGOR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-13,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-13,MOTOKAR,WHITE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-14,MOTOKAR,BLACK,PULAU PINANG
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-14,MOTOKAR,BLUE,W.P. KUALA LUMPUR
HONDA,CIVIC,2014,COMPACT,1.8,4,AV7,8.1,6.2,7.2,39,166,PETROL,2025-03-14,MOTOKAR,WHITE,MELAKA
